Estado,Año,Mes,Tasa de desempleo
Dakota-del-norte,2010,Octubre,3.6
Dakota-del-norte,2010,Septiembre,3.6
Dakota-del-norte,2010,Agosto,3.6
Dakota-del-norte,2010,Julio,3.6
Dakota-del-norte,2010,Junio,3.7
Dakota-del-norte,2010,Mayo,3.7
Dakota-del-norte,2010,Abril,3.8
Dakota-del-norte,2010,Marzo,3.9
Dakota-del-norte,2010,Febrero,3.9
Dakota-del-norte,2010,Enero,3.9
Dakota-del-norte,2011,Diciembre,3.1
Dakota-del-norte,2011,Noviembre,3.2
Dakota-del-norte,2011,Octubre,3.3
Dakota-del-norte,2011,Septiembre,3.4
Dakota-del-norte,2011,Agosto,3.4
Dakota-del-norte,2011,Julio,3.4
Dakota-del-norte,2011,Junio,3.4
Dakota-del-norte,2011,Mayo,3.4
Dakota-del-norte,2011,Abril,3.4
Dakota-del-norte,2011,Marzo,3.4
Dakota-del-norte,2011,Febrero,3.4
Dakota-del-norte,2011,Enero,3.5
Dakota-del-norte,2012,Diciembre,3.0
Dakota-del-norte,2012,Noviembre,3.0
Dakota-del-norte,2012,Octubre,3.0
Dakota-del-norte,2012,Septiembre,2.9
Dakota-del-norte,2012,Agosto,2.9
Dakota-del-norte,2012,Julio,2.9
Dakota-del-norte,2012,Junio,2.9
Dakota-del-norte,2012,Mayo,2.9
Dakota-del-norte,2012,Abril,2.9
Dakota-del-norte,2012,Marzo,2.9
Dakota-del-norte,2012,Febrero,2.9
Dakota-del-norte,2012,Enero,3.0
Dakota-del-norte,2013,Diciembre,2.8
Dakota-del-norte,2013,Noviembre,2.8
Dakota-del-norte,2013,Octubre,2.8
Dakota-del-norte,2013,Septiembre,2.8
Dakota-del-norte,2013,Agosto,2.9
Dakota-del-norte,2013,Julio,2.9
Dakota-del-norte,2013,Junio,2.9
Dakota-del-norte,2013,Mayo,2.9
Dakota-del-norte,2013,Abril,2.9
Dakota-del-norte,2013,Marzo,3.0
Dakota-del-norte,2013,Febrero,3.0
Dakota-del-norte,2013,Enero,3.0
Dakota-del-norte,2014,Diciembre,2.6
Dakota-del-norte,2014,Noviembre,2.6
Dakota-del-norte,2014,Octubre,2.6
Dakota-del-norte,2014,Septiembre,2.6
Dakota-del-norte,2014,Agosto,2.6
Dakota-del-norte,2014,Julio,2.6
Dakota-del-norte,2014,Junio,2.6
Dakota-del-norte,2014,Mayo,2.6
Dakota-del-norte,2014,Abril,2.6
Dakota-del-norte,2014,Marzo,2.6
Dakota-del-norte,2014,Febrero,2.7
Dakota-del-norte,2014,Enero,2.7
Dakota-del-norte,2015,Diciembre,3.0
Dakota-del-norte,2015,Noviembre,2.9
Dakota-del-norte,2015,Octubre,2.8
Dakota-del-norte,2015,Septiembre,2.8
Dakota-del-norte,2015,Agosto,2.8
Dakota-del-norte,2015,Julio,2.8
Dakota-del-norte,2015,Junio,2.8
Dakota-del-norte,2015,Mayo,2.8
Dakota-del-norte,2015,Abril,2.8
Dakota-del-norte,2015,Marzo,2.7
Dakota-del-norte,2015,Febrero,2.6
Dakota-del-norte,2015,Enero,2.6
Dakota-del-norte,2016,Diciembre,2.9
Dakota-del-norte,2016,Noviembre,3.0
Dakota-del-norte,2016,Octubre,3.0
Dakota-del-norte,2016,Septiembre,3.0
Dakota-del-norte,2016,Agosto,3.1
Dakota-del-norte,2016,Julio,3.1
Dakota-del-norte,2016,Junio,3.2
Dakota-del-norte,2016,Mayo,3.2
Dakota-del-norte,2016,Abril,3.2
Dakota-del-norte,2016,Marzo,3.2
Dakota-del-norte,2016,Febrero,3.2
Dakota-del-norte,2016,Enero,3.1
Dakota-del-norte,2017,Diciembre,2.6
Dakota-del-norte,2017,Noviembre,2.6
Dakota-del-norte,2017,Octubre,2.6
Dakota-del-norte,2017,Septiembre,2.5
Dakota-del-norte,2017,Agosto,2.5
Dakota-del-norte,2017,Julio,2.5
Dakota-del-norte,2017,Junio,2.5
Dakota-del-norte,2017,Mayo,2.5
Dakota-del-norte,2017,Abril,2.6
Dakota-del-norte,2017,Marzo,2.7
Dakota-del-norte,2017,Febrero,2.8
Dakota-del-norte,2017,Enero,2.9
Dakota-del-norte,2018,Diciembre,2.3
Dakota-del-norte,2018,Noviembre,2.3
Dakota-del-norte,2018,Octubre,2.3
Dakota-del-norte,2018,Septiembre,2.2
Dakota-del-norte,2018,Agosto,2.2
Dakota-del-norte,2018,Julio,2.2
Dakota-del-norte,2018,Junio,2.3
Dakota-del-norte,2018,Mayo,2.4
Dakota-del-norte,2018,Abril,2.5
Dakota-del-norte,2018,Marzo,2.5
Dakota-del-norte,2018,Febrero,2.6
Dakota-del-norte,2018,Enero,2.6
Dakota-del-norte,2019,Diciembre,2.0
Dakota-del-norte,2019,Noviembre,2.0
Dakota-del-norte,2019,Octubre,2.1
Dakota-del-norte,2019,Septiembre,2.1
Dakota-del-norte,2019,Agosto,2.0
Dakota-del-norte,2019,Julio,2.0
Dakota-del-norte,2019,Junio,2.0
Dakota-del-norte,2019,Mayo,2.1
Dakota-del-norte,2019,Abril,2.2
Dakota-del-norte,2019,Marzo,2.2
Dakota-del-norte,2019,Febrero,2.3
Dakota-del-norte,2019,Enero,2.3
Nebraska,2010,Diciembre,4.6
Nebraska,2010,Noviembre,4.6
Nebraska,2010,Octubre,4.6
Nebraska,2010,Septiembre,4.6
Nebraska,2010,Agosto,4.6
Nebraska,2010,Julio,4.6
Nebraska,2010,Junio,4.6
Nebraska,2010,Mayo,4.7
Nebraska,2010,Abril,4.8
Nebraska,2010,Marzo,4.9
Nebraska,2010,Febrero,4.9
Nebraska,2010,Enero,4.9
Nebraska,2011,Diciembre,4.1
Nebraska,2011,Noviembre,4.2
Nebraska,2011,Octubre,4.3
Nebraska,2011,Septiembre,4.3
Nebraska,2011,Agosto,4.4
Nebraska,2011,Julio,4.4
Nebraska,2011,Junio,4.4
Nebraska,2011,Mayo,4.5
Nebraska,2011,Abril,4.5
Nebraska,2011,Marzo,4.5
Nebraska,2011,Febrero,4.6
Nebraska,2011,Enero,4.6
Nebraska,2012,Diciembre,3.8
Nebraska,2012,Noviembre,3.8
Nebraska,2012,Octubre,3.8
Nebraska,2012,Septiembre,3.8
Nebraska,2012,Agosto,3.8
Nebraska,2012,Julio,3.9
Nebraska,2012,Junio,3.9
Nebraska,2012,Mayo,3.9
Nebraska,2012,Abril,3.9
Nebraska,2012,Marzo,3.9
Nebraska,2012,Febrero,4.0
Nebraska,2012,Enero,4.1
Nebraska,2013,Diciembre,3.5
Nebraska,2013,Noviembre,3.5
Nebraska,2013,Octubre,3.5
Nebraska,2013,Septiembre,3.6
Nebraska,2013,Agosto,3.7
Nebraska,2013,Julio,3.7
Nebraska,2013,Junio,3.7
Nebraska,2013,Mayo,3.7
Nebraska,2013,Abril,3.8
Nebraska,2013,Marzo,3.8
Nebraska,2013,Febrero,3.8
Nebraska,2013,Enero,3.8
Nebraska,2014,Diciembre,3.0
Nebraska,2014,Noviembre,3.0
Nebraska,2014,Octubre,3.1
Nebraska,2014,Septiembre,3.1
Nebraska,2014,Agosto,3.2
Nebraska,2014,Julio,3.2
Nebraska,2014,Junio,3.3
Nebraska,2014,Mayo,3.3
Nebraska,2014,Abril,3.4
Nebraska,2014,Marzo,3.4
Nebraska,2014,Febrero,3.5
Nebraska,2014,Enero,3.5
Nebraska,2015,Diciembre,3.0
Nebraska,2015,Noviembre,3.0
Nebraska,2015,Octubre,3.0
Nebraska,2015,Septiembre,3.0
Nebraska,2015,Agosto,3.0
Nebraska,2015,Julio,3.0
Nebraska,2015,Junio,3.0
Nebraska,2015,Mayo,3.0
Nebraska,2015,Abril,3.0
Nebraska,2015,Marzo,3.0
Nebraska,2015,Febrero,2.9
Nebraska,2015,Enero,2.9
Nebraska,2016,Diciembre,3.1
Nebraska,2016,Noviembre,3.1
Nebraska,2016,Octubre,3.2
Nebraska,2016,Septiembre,3.1
Nebraska,2016,Agosto,3.1
Nebraska,2016,Julio,3.1
Nebraska,2016,Junio,3.1
Nebraska,2016,Mayo,3.0
Nebraska,2016,Abril,3.0
Nebraska,2016,Marzo,3.0
Nebraska,2016,Febrero,3.0
Nebraska,2016,Enero,3.0
Nebraska,2017,Diciembre,3.0
Nebraska,2017,Noviembre,3.0
Nebraska,2017,Octubre,3.0
Nebraska,2017,Septiembre,3.0
Nebraska,2017,Agosto,3.0
Nebraska,2017,Julio,2.9
Nebraska,2017,Junio,2.9
Nebraska,2017,Mayo,2.9
Nebraska,2017,Abril,2.9
Nebraska,2017,Marzo,3.0
Nebraska,2017,Febrero,3.0
Nebraska,2017,Enero,3.1
Nebraska,2018,Diciembre,3.0
Nebraska,2018,Noviembre,3.0
Nebraska,2018,Octubre,3.0
Nebraska,2018,Septiembre,3.0
Nebraska,2018,Agosto,2.9
Nebraska,2018,Julio,2.9
Nebraska,2018,Junio,2.8
Nebraska,2018,Mayo,2.8
Nebraska,2018,Abril,2.8
Nebraska,2018,Marzo,2.9
Nebraska,2018,Febrero,2.9
Nebraska,2018,Enero,2.9
Nebraska,2019,Diciembre,3.1
Nebraska,2019,Noviembre,3.1
Nebraska,2019,Octubre,3.2
Nebraska,2019,Septiembre,3.2
Nebraska,2019,Agosto,3.1
Nebraska,2019,Julio,3.1
Nebraska,2019,Junio,3.0
Nebraska,2019,Mayo,2.9
Nebraska,2019,Abril,2.9
Nebraska,2019,Marzo,3.0
Nebraska,2019,Febrero,3.0
Nebraska,2019,Enero,3.0
Nuevo-hampshire,2010,Diciembre,5.7
Nuevo-hampshire,2010,Noviembre,5.8
Nuevo-hampshire,2010,Octubre,5.8
Nuevo-hampshire,2010,Septiembre,5.8
Nuevo-hampshire,2010,Agosto,5.8
Nuevo-hampshire,2010,Julio,5.9
Nuevo-hampshire,2010,Junio,6.0
Nuevo-hampshire,2010,Mayo,6.1
Nuevo-hampshire,2010,Abril,6.3
Nuevo-hampshire,2010,Marzo,6.5
Nuevo-hampshire,2010,Febrero,6.6
Nuevo-hampshire,2010,Enero,6.7
Nuevo-hampshire,2011,Diciembre,5.3
Nuevo-hampshire,2011,Noviembre,5.3
Nuevo-hampshire,2011,Octubre,5.4
Nuevo-hampshire,2011,Septiembre,5.5
Nuevo-hampshire,2011,Agosto,5.5
Nuevo-hampshire,2011,Julio,5.5
Nuevo-hampshire,2011,Junio,5.5
Nuevo-hampshire,2011,Mayo,5.5
Nuevo-hampshire,2011,Abril,5.4
Nuevo-hampshire,2011,Marzo,5.4
Nuevo-hampshire,2011,Febrero,5.5
Nuevo-hampshire,2011,Enero,5.6
Nuevo-hampshire,2012,Diciembre,5.6
Nuevo-hampshire,2012,Noviembre,5.6
Nuevo-hampshire,2012,Octubre,5.6
Nuevo-hampshire,2012,Septiembre,5.6
Nuevo-hampshire,2012,Agosto,5.6
Nuevo-hampshire,2012,Julio,5.6
Nuevo-hampshire,2012,Junio,5.5
Nuevo-hampshire,2012,Mayo,5.4
Nuevo-hampshire,2012,Abril,5.4
Nuevo-hampshire,2012,Marzo,5.3
Nuevo-hampshire,2012,Febrero,5.2
Nuevo-hampshire,2012,Enero,5.2
Nuevo-hampshire,2013,Diciembre,4.9
Nuevo-hampshire,2013,Noviembre,5.0
Nuevo-hampshire,2013,Octubre,5.1
Nuevo-hampshire,2013,Septiembre,5.1
Nuevo-hampshire,2013,Agosto,5.2
Nuevo-hampshire,2013,Julio,5.2
Nuevo-hampshire,2013,Junio,5.2
Nuevo-hampshire,2013,Mayo,5.3
Nuevo-hampshire,2013,Abril,5.4
Nuevo-hampshire,2013,Marzo,5.5
Nuevo-hampshire,2013,Febrero,5.5
Nuevo-hampshire,2013,Enero,5.6
Nuevo-hampshire,2014,Diciembre,3.9
Nuevo-hampshire,2014,Noviembre,4.0
Nuevo-hampshire,2014,Octubre,4.1
Nuevo-hampshire,2014,Septiembre,4.1
Nuevo-hampshire,2014,Agosto,4.2
Nuevo-hampshire,2014,Julio,4.3
Nuevo-hampshire,2014,Junio,4.3
Nuevo-hampshire,2014,Mayo,4.4
Nuevo-hampshire,2014,Abril,4.5
Nuevo-hampshire,2014,Marzo,4.6
Nuevo-hampshire,2014,Febrero,4.7
Nuevo-hampshire,2014,Enero,4.8
Nuevo-hampshire,2015,Diciembre,3.0
Nuevo-hampshire,2015,Noviembre,3.0
Nuevo-hampshire,2015,Octubre,3.1
Nuevo-hampshire,2015,Septiembre,3.2
Nuevo-hampshire,2015,Agosto,3.3
Nuevo-hampshire,2015,Julio,3.3
Nuevo-hampshire,2015,Junio,3.4
Nuevo-hampshire,2015,Mayo,3.5
Nuevo-hampshire,2015,Abril,3.6
Nuevo-hampshire,2015,Marzo,3.7
Nuevo-hampshire,2015,Febrero,3.8
Nuevo-hampshire,2015,Enero,3.8
Nuevo-hampshire,2016,Diciembre,2.9
Nuevo-hampshire,2016,Noviembre,2.9
Nuevo-hampshire,2016,Octubre,2.9
Nuevo-hampshire,2016,Septiembre,2.9
Nuevo-hampshire,2016,Agosto,2.9
Nuevo-hampshire,2016,Julio,2.9
Nuevo-hampshire,2016,Junio,2.9
Nuevo-hampshire,2016,Mayo,2.9
Nuevo-hampshire,2016,Abril,2.8
Nuevo-hampshire,2016,Marzo,2.8
Nuevo-hampshire,2016,Febrero,2.9
Nuevo-hampshire,2016,Enero,2.9
Nuevo-hampshire,2017,Diciembre,2.8
Nuevo-hampshire,2017,Noviembre,2.8
Nuevo-hampshire,2017,Octubre,2.8
Nuevo-hampshire,2017,Septiembre,2.8
Nuevo-hampshire,2017,Agosto,2.8
Nuevo-hampshire,2017,Julio,2.8
Nuevo-hampshire,2017,Junio,2.7
Nuevo-hampshire,2017,Mayo,2.8
Nuevo-hampshire,2017,Abril,2.8
Nuevo-hampshire,2017,Marzo,2.8
Nuevo-hampshire,2017,Febrero,2.9
Nuevo-hampshire,2017,Enero,2.9
Nuevo-hampshire,2018,Diciembre,2.6
Nuevo-hampshire,2018,Noviembre,2.6
Nuevo-hampshire,2018,Octubre,2.6
Nuevo-hampshire,2018,Septiembre,2.6
Nuevo-hampshire,2018,Agosto,2.6
Nuevo-hampshire,2018,Julio,2.6
Nuevo-hampshire,2018,Junio,2.6
Nuevo-hampshire,2018,Mayo,2.7
Nuevo-hampshire,2018,Abril,2.7
Nuevo-hampshire,2018,Marzo,2.7
Nuevo-hampshire,2018,Febrero,2.7
Nuevo-hampshire,2018,Enero,2.7
Nuevo-hampshire,2019,Diciembre,2.7
Nuevo-hampshire,2019,Noviembre,2.7
Nuevo-hampshire,2019,Octubre,2.7
Nuevo-hampshire,2019,Septiembre,2.7
Nuevo-hampshire,2019,Agosto,2.6
Nuevo-hampshire,2019,Julio,2.6
Nuevo-hampshire,2019,Junio,2.6
Nuevo-hampshire,2019,Mayo,2.5
Nuevo-hampshire,2019,Abril,2.5
Nuevo-hampshire,2019,Marzo,2.5
Nuevo-hampshire,2019,Febrero,2.6
Nuevo-hampshire,2019,Enero,2.6
Nueva-jersey,2010,Diciembre,9.5
Nueva-jersey,2010,Noviembre,9.5
Nueva-jersey,2010,Octubre,9.5
Nueva-jersey,2010,Septiembre,9.5
Nueva-jersey,2010,Agosto,9.5
Nueva-jersey,2010,Julio,9.5
Nueva-jersey,2010,Junio,9.6
Nueva-jersey,2010,Mayo,9.7
Nueva-jersey,2010,Abril,9.8
Nueva-jersey,2010,Marzo,9.9
Nueva-jersey,2010,Febrero,9.9
Nueva-jersey,2010,Enero,10.0
Nueva-jersey,2011,Diciembre,9.3
Nueva-jersey,2011,Noviembre,9.3
Nueva-jersey,2011,Octubre,9.3
Nueva-jersey,2011,Septiembre,9.3
Nueva-jersey,2011,Agosto,9.4
Nueva-jersey,2011,Julio,9.4
Nueva-jersey,2011,Junio,9.4
Nueva-jersey,2011,Mayo,9.4
Nueva-jersey,2011,Abril,9.4
Nueva-jersey,2011,Marzo,9.4
Nueva-jersey,2011,Febrero,9.4
Nueva-jersey,2011,Enero,9.5
Nueva-jersey,2012,Diciembre,9.2
Nueva-jersey,2012,Noviembre,9.3
Nueva-jersey,2012,Octubre,9.3
Nueva-jersey,2012,Septiembre,9.4
Nueva-jersey,2012,Agosto,9.4
Nueva-jersey,2012,Julio,9.5
Nueva-jersey,2012,Junio,9.5
Nueva-jersey,2012,Mayo,9.5
Nueva-jersey,2012,Abril,9.5
Nueva-jersey,2012,Marzo,9.4
Nueva-jersey,2012,Febrero,9.3
Nueva-jersey,2012,Enero,9.3
Nueva-jersey,2013,Diciembre,7.5
Nueva-jersey,2013,Noviembre,7.6
Nueva-jersey,2013,Octubre,7.8
Nueva-jersey,2013,Septiembre,8.0
Nueva-jersey,2013,Agosto,8.2
Nueva-jersey,2013,Julio,8.4
Nueva-jersey,2013,Junio,8.5
Nueva-jersey,2013,Mayo,8.7
Nueva-jersey,2013,Abril,8.8
Nueva-jersey,2013,Marzo,8.9
Nueva-jersey,2013,Febrero,9.0
Nueva-jersey,2013,Enero,9.1
Nueva-jersey,2014,Diciembre,6.4
Nueva-jersey,2014,Noviembre,6.5
Nueva-jersey,2014,Octubre,6.5
Nueva-jersey,2014,Septiembre,6.6
Nueva-jersey,2014,Agosto,6.6
Nueva-jersey,2014,Julio,6.6
Nueva-jersey,2014,Junio,6.7
Nueva-jersey,2014,Mayo,6.7
Nueva-jersey,2014,Abril,6.8
Nueva-jersey,2014,Marzo,7.0
Nueva-jersey,2014,Febrero,7.1
Nueva-jersey,2014,Enero,7.3
Nueva-jersey,2015,Diciembre,5.0
Nueva-jersey,2015,Noviembre,5.1
Nueva-jersey,2015,Octubre,5.2
Nueva-jersey,2015,Septiembre,5.3
Nueva-jersey,2015,Agosto,5.5
Nueva-jersey,2015,Julio,5.6
Nueva-jersey,2015,Junio,5.8
Nueva-jersey,2015,Mayo,6.0
Nueva-jersey,2015,Abril,6.1
Nueva-jersey,2015,Marzo,6.2
Nueva-jersey,2015,Febrero,6.3
Nueva-jersey,2015,Enero,6.3
Nueva-jersey,2016,Diciembre,4.7
Nueva-jersey,2016,Noviembre,4.8
Nueva-jersey,2016,Octubre,4.9
Nueva-jersey,2016,Septiembre,4.9
Nueva-jersey,2016,Agosto,5.0
Nueva-jersey,2016,Julio,5.0
Nueva-jersey,2016,Junio,5.0
Nueva-jersey,2016,Mayo,5.0
Nueva-jersey,2016,Abril,5.0
Nueva-jersey,2016,Marzo,5.0
Nueva-jersey,2016,Febrero,5.0
Nueva-jersey,2016,Enero,5.0
Nueva-jersey,2017,Diciembre,4.5
Nueva-jersey,2017,Noviembre,4.6
Nueva-jersey,2017,Octubre,4.6
Nueva-jersey,2017,Septiembre,4.6
Nueva-jersey,2017,Agosto,4.6
Nueva-jersey,2017,Julio,4.5
Nueva-jersey,2017,Junio,4.5
Nueva-jersey,2017,Mayo,4.5
Nueva-jersey,2017,Abril,4.4
Nueva-jersey,2017,Marzo,4.5
Nueva-jersey,2017,Febrero,4.5
Nueva-jersey,2017,Enero,4.6
Nueva-jersey,2018,Diciembre,3.6
Nueva-jersey,2018,Noviembre,3.6
Nueva-jersey,2018,Octubre,3.7
Nueva-jersey,2018,Septiembre,3.8
Nueva-jersey,2018,Agosto,3.9
Nueva-jersey,2018,Julio,4.0
Nueva-jersey,2018,Junio,4.0
Nueva-jersey,2018,Mayo,4.1
Nueva-jersey,2018,Abril,4.2
Nueva-jersey,2018,Marzo,4.2
Nueva-jersey,2018,Febrero,4.3
Nueva-jersey,2018,Enero,4.4
Nueva-jersey,2019,Diciembre,3.6
Nueva-jersey,2019,Noviembre,3.6
Nueva-jersey,2019,Octubre,3.5
Nueva-jersey,2019,Septiembre,3.5
Nueva-jersey,2019,Agosto,3.4
Nueva-jersey,2019,Julio,3.3
Nueva-jersey,2019,Junio,3.2
Nueva-jersey,2019,Mayo,3.2
Nueva-jersey,2019,Abril,3.2
Nueva-jersey,2019,Marzo,3.3
Nueva-jersey,2019,Febrero,3.4
Nueva-jersey,2019,Enero,3.5
Nuevo-méxico,2010,Diciembre,7.5
Nuevo-méxico,2010,Noviembre,7.6
Nuevo-méxico,2010,Octubre,7.7
Nuevo-méxico,2010,Septiembre,7.8
Nuevo-méxico,2010,Agosto,7.8
Nuevo-méxico,2010,Julio,7.8
Nuevo-méxico,2010,Junio,7.8
Nuevo-méxico,2010,Mayo,7.9
Nuevo-méxico,2010,Abril,7.9
Nuevo-méxico,2010,Marzo,7.9
Nuevo-méxico,2010,Febrero,7.8
Nuevo-méxico,2010,Enero,7.8
Nuevo-méxico,2011,Diciembre,7.2
Nuevo-méxico,2011,Noviembre,7.3
Nuevo-méxico,2011,Octubre,7.3
Nuevo-méxico,2011,Septiembre,7.3
Nuevo-méxico,2011,Agosto,7.3
Nuevo-méxico,2011,Julio,7.2
Nuevo-méxico,2011,Junio,7.1
Nuevo-méxico,2011,Mayo,7.1
Nuevo-méxico,2011,Abril,7.1
Nuevo-méxico,2011,Marzo,7.1
Nuevo-méxico,2011,Febrero,7.2
Nuevo-méxico,2011,Enero,7.4
Nuevo-méxico,2012,Diciembre,7.0
Nuevo-méxico,2012,Noviembre,7.0
Nuevo-méxico,2012,Octubre,6.9
Nuevo-méxico,2012,Septiembre,6.9
Nuevo-méxico,2012,Agosto,6.9
Nuevo-méxico,2012,Julio,6.9
Nuevo-méxico,2012,Junio,6.9
Nuevo-méxico,2012,Mayo,7.0
Nuevo-méxico,2012,Abril,7.0
Nuevo-méxico,2012,Marzo,7.0
Nuevo-méxico,2012,Febrero,7.0
Nuevo-méxico,2012,Enero,7.1
Nuevo-méxico,2013,Diciembre,6.8
Nuevo-méxico,2013,Noviembre,6.9
Nuevo-méxico,2013,Octubre,6.9
Nuevo-méxico,2013,Septiembre,6.9
Nuevo-méxico,2013,Agosto,6.9
Nuevo-méxico,2013,Julio,6.9
Nuevo-méxico,2013,Junio,6.9
Nuevo-méxico,2013,Mayo,6.9
Nuevo-méxico,2013,Abril,6.9
Nuevo-méxico,2013,Marzo,6.9
Nuevo-méxico,2013,Febrero,7.0
Nuevo-méxico,2013,Enero,7.0
Nuevo-méxico,2014,Diciembre,6.4
Nuevo-méxico,2014,Noviembre,6.4
Nuevo-méxico,2014,Octubre,6.4
Nuevo-méxico,2014,Septiembre,6.5
Nuevo-méxico,2014,Agosto,6.6
Nuevo-méxico,2014,Julio,6.6
Nuevo-méxico,2014,Junio,6.6
Nuevo-méxico,2014,Mayo,6.7
Nuevo-méxico,2014,Abril,6.7
Nuevo-méxico,2014,Marzo,6.7
Nuevo-méxico,2014,Febrero,6.7
Nuevo-méxico,2014,Enero,6.8
Nuevo-méxico,2015,Diciembre,6.5
Nuevo-méxico,2015,Noviembre,6.5
Nuevo-méxico,2015,Octubre,6.5
Nuevo-méxico,2015,Septiembre,6.6
Nuevo-méxico,2015,Agosto,6.6
Nuevo-méxico,2015,Julio,6.6
Nuevo-méxico,2015,Junio,6.7
Nuevo-méxico,2015,Mayo,6.7
Nuevo-méxico,2015,Abril,6.7
Nuevo-méxico,2015,Marzo,6.7
Nuevo-méxico,2015,Febrero,6.6
Nuevo-méxico,2015,Enero,6.5
Nuevo-méxico,2016,Diciembre,6.8
Nuevo-méxico,2016,Noviembre,6.9
Nuevo-méxico,2016,Octubre,6.9
Nuevo-méxico,2016,Septiembre,6.9
Nuevo-méxico,2016,Agosto,6.9
Nuevo-méxico,2016,Julio,6.9
Nuevo-méxico,2016,Junio,6.8
Nuevo-méxico,2016,Mayo,6.7
Nuevo-méxico,2016,Abril,6.6
Nuevo-méxico,2016,Marzo,6.6
Nuevo-méxico,2016,Febrero,6.5
Nuevo-méxico,2016,Enero,6.5
Nuevo-méxico,2017,Diciembre,5.4
Nuevo-méxico,2017,Noviembre,5.5
Nuevo-méxico,2017,Octubre,5.6
Nuevo-méxico,2017,Septiembre,5.7
Nuevo-méxico,2017,Agosto,5.8
Nuevo-méxico,2017,Julio,6.0
Nuevo-méxico,2017,Junio,6.1
Nuevo-méxico,2017,Mayo,6.2
Nuevo-méxico,2017,Abril,6.4
Nuevo-méxico,2017,Marzo,6.5
Nuevo-méxico,2017,Febrero,6.6
Nuevo-méxico,2017,Enero,6.7
Nuevo-méxico,2018,Diciembre,5.1
Nuevo-méxico,2018,Noviembre,5.0
Nuevo-méxico,2018,Octubre,4.9
Nuevo-méxico,2018,Septiembre,4.8
Nuevo-méxico,2018,Agosto,4.7
Nuevo-méxico,2018,Julio,4.7
Nuevo-méxico,2018,Junio,4.7
Nuevo-méxico,2018,Mayo,4.8
Nuevo-méxico,2018,Abril,4.9
Nuevo-méxico,2018,Marzo,5.0
Nuevo-méxico,2018,Febrero,5.1
Nuevo-méxico,2018,Enero,5.2
Nuevo-méxico,2019,Diciembre,5.1
Nuevo-méxico,2019,Noviembre,4.9
Nuevo-méxico,2019,Octubre,4.8
Nuevo-méxico,2019,Septiembre,4.7
Nuevo-méxico,2019,Agosto,4.7
Nuevo-méxico,2019,Julio,4.8
Nuevo-méxico,2019,Junio,4.9
Nuevo-méxico,2019,Mayo,4.9
Nuevo-méxico,2019,Abril,5.0
Nuevo-méxico,2019,Marzo,5.1
Nuevo-méxico,2019,Febrero,5.2
Nuevo-méxico,2019,Enero,5.2
Nevada,2010,Diciembre,13.8
Nevada,2010,Noviembre,13.9
Nevada,2010,Octubre,13.9
Nevada,2010,Septiembre,13.8
Nevada,2010,Agosto,13.7
Nevada,2010,Julio,13.7
Nevada,2010,Junio,13.7
Nevada,2010,Mayo,13.7
Nevada,2010,Abril,13.8
Nevada,2010,Marzo,13.7
Nevada,2010,Febrero,13.6
Nevada,2010,Enero,13.5
Nevada,2011,Diciembre,12.6
Nevada,2011,Noviembre,12.8
Nevada,2011,Octubre,13.1
Nevada,2011,Septiembre,13.3
Nevada,2011,Agosto,13.4
Nevada,2011,Julio,13.4
Nevada,2011,Junio,13.5
Nevada,2011,Mayo,13.4
Nevada,2011,Abril,13.5
Nevada,2011,Marzo,13.5
Nevada,2011,Febrero,13.6
Nevada,2011,Enero,13.7
Nevada,2012,Diciembre,10.8
Nevada,2012,Noviembre,10.9
Nevada,2012,Octubre,11.1
Nevada,2012,Septiembre,11.2
Nevada,2012,Agosto,11.4
Nevada,2012,Julio,11.6
Nevada,2012,Junio,11.8
Nevada,2012,Mayo,11.9
Nevada,2012,Abril,12.0
Nevada,2012,Marzo,12.1
Nevada,2012,Febrero,12.2
Nevada,2012,Enero,12.3
Nevada,2013,Diciembre,9.1
Nevada,2013,Noviembre,9.3
Nevada,2013,Octubre,9.4
Nevada,2013,Septiembre,9.6
Nevada,2013,Agosto,9.8
Nevada,2013,Julio,9.9
Nevada,2013,Junio,10.1
Nevada,2013,Mayo,10.2
Nevada,2013,Abril,10.4
Nevada,2013,Marzo,10.5
Nevada,2013,Febrero,10.6
Nevada,2013,Enero,10.7
Nevada,2014,Diciembre,7.5
Nevada,2014,Noviembre,7.6
Nevada,2014,Octubre,7.7
Nevada,2014,Septiembre,7.8
Nevada,2014,Agosto,7.9
Nevada,2014,Julio,8.1
Nevada,2014,Junio,8.2
Nevada,2014,Mayo,8.3
Nevada,2014,Abril,8.5
Nevada,2014,Marzo,8.6
Nevada,2014,Febrero,8.8
Nevada,2014,Enero,8.9
Nevada,2015,Diciembre,6.3
Nevada,2015,Noviembre,6.4
Nevada,2015,Octubre,6.5
Nevada,2015,Septiembre,6.6
Nevada,2015,Agosto,6.7
Nevada,2015,Julio,6.8
Nevada,2015,Junio,6.9
Nevada,2015,Mayo,7.0
Nevada,2015,Abril,7.1
Nevada,2015,Marzo,7.2
Nevada,2015,Febrero,7.3
Nevada,2015,Enero,7.4
Nevada,2016,Diciembre,5.4
Nevada,2016,Noviembre,5.5
Nevada,2016,Octubre,5.6
Nevada,2016,Septiembre,5.6
Nevada,2016,Agosto,5.7
Nevada,2016,Julio,5.7
Nevada,2016,Junio,5.8
Nevada,2016,Mayo,5.9
